Model,Alternative,Matrix,Index1,Index2,Value,Comment,Comment2,Comment3,Comment4,Comment5,End
IOOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
IOOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
IOOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
IOOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
ISSStopLocation,zone,Acc_ME,nstop,,-0.00084498,Accessibility to employment,,,,,
ISSStopLocation,zone,Acc_MP,nstop,,-0.00001451,Accessibility to population,,,,,
ISSStopLocation,zone,Income,nstop,,-0.000003741,Income (set to global average if no population),,,,,
ISSStopLocation,zone,x-meters,angle,y-meters,-0.003260223,Enclosed Angle,,,,,
ISSStopLocation,zone,,travelDisutility,nstopx,0.3238,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
ISSStopLocation,zone,,travelDisutility,originx,0,Travel disutility return to est. (DE) excluding first trip,,,,,
ISSStopLocation,zone,EmpDensCap,nstop,,0,Employment density (jobs/miles^2),,,,,
ISSStopLocation,zone,PopDensCap,nstop,,0.000076328,Population density (people/miles^2),,,,,
ISSStopLocation,zone,,travelDisutility,nstop,0.1552,Travel disutility to next stop (OD),,,,,
ISSStopLocation,zone,TotEmp,sizeTerm1,,0.70395141,Beta for overall size term (total employment),,,,,
ISSStopLocation,zone,Pop,sizeTerm2,,0.831778237,Population,,,,,
ISSStopLocation,zone,CVM_IN,sizeTerm2,,6.161293647,Employment - IND,,,,,
ISSStopLocation,zone,CVM_WH,sizeTerm2,,36.28752389,Employment - WH,,,,,
ISSStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
ISSStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
ISSStopLocation,zone,CVM_TH,sizeTerm2,,8.153828465,Employment - TH,,,,,
ISSStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
ISSStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
ISSStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.490801809,Total employment - Retail/Commercial zone,,,,,
ISSStopLocation,zone,Emp_LU_In,sizeTerm2,,1.910455509,Total employment - Industrial zone,,,,,
ISSStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
ISSStopLocation,zone,Area_SqMi,sizeTerm2,,177.739,Area of zone (sq miles),,,,,
ISSStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
IGGStopLocation,zone,Acc_ME,nstop,,-0.00084498,Accessibility to employment,,,,,
IGGStopLocation,zone,Acc_MP,nstop,,-0.00001451,Accessibility to population,,,,,
IGGStopLocation,zone,Income,nstop,,-0.000003741,Income (set to global average if no population),,,,,
IGGStopLocation,zone,x-meters,angle,y-meters,-0.003260223,Enclosed Angle,,,,,
IGGStopLocation,zone,,travelDisutility,nstopx,0.3238,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
IGGStopLocation,zone,,travelDisutility,originx,0,Travel disutility return to est. (DE) excluding first trip,,,,,
IGGStopLocation,zone,EmpDensCap,nstop,,0,Employment density (jobs/miles^2),,,,,
IGGStopLocation,zone,PopDensCap,nstop,,0.000076328,Population density (people/miles^2),,,,,
IGGStopLocation,zone,,travelDisutility,nstop,0.1552,Travel disutility to next stop (OD),,,,,
IGGStopLocation,zone,TotEmp,sizeTerm1,,0.70395141,Beta for overall size term (total employment),,,,,
IGGStopLocation,zone,Pop,sizeTerm2,,0.831778237,Population,,,,,
IGGStopLocation,zone,CVM_IN,sizeTerm2,,6.161293647,Employment - IND,,,,,
IGGStopLocation,zone,CVM_WH,sizeTerm2,,36.28752389,Employment - WH,,,,,
IGGStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
IGGStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
IGGStopLocation,zone,CVM_TH,sizeTerm2,,8.153828465,Employment - TH,,,,,
IGGStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
IGGStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
IGGStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.490801809,Total employment - Retail/Commercial zone,,,,,
IGGStopLocation,zone,Emp_LU_In,sizeTerm2,,1.910455509,Total employment - Industrial zone,,,,,
IGGStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
IGGStopLocation,zone,Area_SqMi,sizeTerm2,,177.739,Area of zone (sq miles),,,,,
IGGStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
MSOStopLocation,zone,Acc_ME,nstop,,0,Accessibility to employment,,,,,
MSOStopLocation,zone,Acc_MP,nstop,,-0.00005158,Accessibility to population,,,,,
MSOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
MSOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
MSOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
MSOStopLocation,zone,,travelDisutility,originx,0.028,Travel disutility return to est. (DE) excluding first trip,,,,,
MSOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
MSOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
MSOStopLocation,zone,,travelDisutility,nstop,0.2645,Travel disutility to next stop (OD),,,,,
MSOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
MSOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
MSOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
MSOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
MSOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
MSOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
MSOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
MSOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
MSOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
MSOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
MSOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
MSOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
MSOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
MSOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
MGOStopLocation,zone,Acc_ME,nstop,,0,Accessibility to employment,,,,,
MGOStopLocation,zone,Acc_MP,nstop,,-0.00005158,Accessibility to population,,,,,
MGOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
MGOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
MGOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
MGOStopLocation,zone,,travelDisutility,originx,0.028,Travel disutility return to est. (DE) excluding first trip,,,,,
MGOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
MGOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
MGOStopLocation,zone,,travelDisutility,nstop,0.2645,Travel disutility to next stop (OD),,,,,
MGOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
MGOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
MGOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
MGOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
MGOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
MGOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
MGOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
MGOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
MGOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
MGOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
MGOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
MGOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
MGOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
MGOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
MOOStopLocation,zone,Acc_ME,nstop,,0,Accessibility to employment,,,,,
MOOStopLocation,zone,Acc_MP,nstop,,-0.00005158,Accessibility to population,,,,,
MOOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
MOOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
MOOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
MOOStopLocation,zone,,travelDisutility,originx,0.028,Travel disutility return to est. (DE) excluding first trip,,,,,
MOOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
MOOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
MOOStopLocation,zone,,travelDisutility,nstop,0.2645,Travel disutility to next stop (OD),,,,,
MOOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
MOOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
MOOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
MOOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
MOOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
MOOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
MOOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
MOOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
MOOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
MOOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
MOOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
MOOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
MOOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
MOOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
MSSStopLocation,zone,Acc_ME,nstop,,-0.00084498,Accessibility to employment,,,,,
MSSStopLocation,zone,Acc_MP,nstop,,-0.00001451,Accessibility to population,,,,,
MSSStopLocation,zone,Income,nstop,,-0.000003741,Income (set to global average if no population),,,,,
MSSStopLocation,zone,x-meters,angle,y-meters,-0.003260223,Enclosed Angle,,,,,
MSSStopLocation,zone,,travelDisutility,nstopx,0.3238,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
MSSStopLocation,zone,,travelDisutility,originx,0,Travel disutility return to est. (DE) excluding first trip,,,,,
MSSStopLocation,zone,EmpDensCap,nstop,,0,Employment density (jobs/miles^2),,,,,
MSSStopLocation,zone,PopDensCap,nstop,,0.000076328,Population density (people/miles^2),,,,,
MSSStopLocation,zone,,travelDisutility,nstop,0.1552,Travel disutility to next stop (OD),,,,,
MSSStopLocation,zone,TotEmp,sizeTerm1,,0.70395141,Beta for overall size term (total employment),,,,,
MSSStopLocation,zone,Pop,sizeTerm2,,0.831778237,Population,,,,,
MSSStopLocation,zone,CVM_IN,sizeTerm2,,6.161293647,Employment - IND,,,,,
MSSStopLocation,zone,CVM_WH,sizeTerm2,,36.28752389,Employment - WH,,,,,
MSSStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
MSSStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
MSSStopLocation,zone,CVM_TH,sizeTerm2,,8.153828465,Employment - TH,,,,,
MSSStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
MSSStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
MSSStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.490801809,Total employment - Retail/Commercial zone,,,,,
MSSStopLocation,zone,Emp_LU_In,sizeTerm2,,1.910455509,Total employment - Industrial zone,,,,,
MSSStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
MSSStopLocation,zone,Area_SqMi,sizeTerm2,,177.739,Area of zone (sq miles),,,,,
MSSStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
MGGStopLocation,zone,Acc_ME,nstop,,-0.00084498,Accessibility to employment,,,,,
MGGStopLocation,zone,Acc_MP,nstop,,-0.00001451,Accessibility to population,,,,,
MGGStopLocation,zone,Income,nstop,,-0.000003741,Income (set to global average if no population),,,,,
MGGStopLocation,zone,x-meters,angle,y-meters,-0.003260223,Enclosed Angle,,,,,
MGGStopLocation,zone,,travelDisutility,nstopx,0.3238,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
MGGStopLocation,zone,,travelDisutility,originx,0,Travel disutility return to est. (DE) excluding first trip,,,,,
MGGStopLocation,zone,EmpDensCap,nstop,,0,Employment density (jobs/miles^2),,,,,
MGGStopLocation,zone,PopDensCap,nstop,,0.000076328,Population density (people/miles^2),,,,,
MGGStopLocation,zone,,travelDisutility,nstop,0.1552,Travel disutility to next stop (OD),,,,,
MGGStopLocation,zone,TotEmp,sizeTerm1,,0.70395141,Beta for overall size term (total employment),,,,,
MGGStopLocation,zone,Pop,sizeTerm2,,0.831778237,Population,,,,,
MGGStopLocation,zone,CVM_IN,sizeTerm2,,6.161293647,Employment - IND,,,,,
MGGStopLocation,zone,CVM_WH,sizeTerm2,,36.28752389,Employment - WH,,,,,
MGGStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
MGGStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
MGGStopLocation,zone,CVM_TH,sizeTerm2,,8.153828465,Employment - TH,,,,,
MGGStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
MGGStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
MGGStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.490801809,Total employment - Retail/Commercial zone,,,,,
MGGStopLocation,zone,Emp_LU_In,sizeTerm2,,1.910455509,Total employment - Industrial zone,,,,,
MGGStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
MGGStopLocation,zone,Area_SqMi,sizeTerm2,,177.739,Area of zone (sq miles),,,,,
MGGStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
HSOStopLocation,zone,Acc_HE,nstop,,0,Accessibility to employment,,,,,
HSOStopLocation,zone,Acc_HP,nstop,,-0.00005158,Accessibility to population,,,,,
HSOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
HSOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
HSOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
HSOStopLocation,zone,,travelDisutility,originx,0.0323,Travel disutility return to est. (DE) excluding first trip,,,,,
HSOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
HSOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
HSOStopLocation,zone,,travelDisutility,nstop,0.3046,Travel disutility to next stop (OD),,,,,
HSOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
HSOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
HSOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
HSOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
HSOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
HSOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HSOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HSOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HSOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
HSOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
HSOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
HSOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HSOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
HSOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
HGOStopLocation,zone,Acc_HE,nstop,,0,Accessibility to employment,,,,,
HGOStopLocation,zone,Acc_HP,nstop,,-0.00005158,Accessibility to population,,,,,
HGOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
HGOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
HGOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
HGOStopLocation,zone,,travelDisutility,originx,0.0323,Travel disutility return to est. (DE) excluding first trip,,,,,
HGOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
HGOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
HGOStopLocation,zone,,travelDisutility,nstop,0.3046,Travel disutility to next stop (OD),,,,,
HGOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
HGOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
HGOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
HGOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
HGOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
HGOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HGOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HGOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HGOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
HGOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
HGOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
HGOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HGOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
HGOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
HOOStopLocation,zone,Acc_HE,nstop,,0,Accessibility to employment,,,,,
HOOStopLocation,zone,Acc_HP,nstop,,-0.00005158,Accessibility to population,,,,,
HOOStopLocation,zone,Income,nstop,,-0.000016299,Income (set to global average if no population),,,,,
HOOStopLocation,zone,x-meters,angle,y-meters,-0.006280299,Enclosed Angle,,,,,
HOOStopLocation,zone,,travelDisutility,nstopx,0,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
HOOStopLocation,zone,,travelDisutility,originx,0.0323,Travel disutility return to est. (DE) excluding first trip,,,,,
HOOStopLocation,zone,EmpDensCap,nstop,,-0.000022932,Employment density (jobs/miles^2),,,,,
HOOStopLocation,zone,PopDensCap,nstop,,-0.000310561,Population density (people/miles^2),,,,,
HOOStopLocation,zone,,travelDisutility,nstop,0.3046,Travel disutility to next stop (OD),,,,,
HOOStopLocation,zone,TotEmp,sizeTerm1,,0.65216198,Beta for overall size term (total employment),,,,,
HOOStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
HOOStopLocation,zone,CVM_IN,sizeTerm2,,0,Employment - IND,,,,,
HOOStopLocation,zone,CVM_WH,sizeTerm2,,100.9942945,Employment - WH,,,,,
HOOStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
HOOStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HOOStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HOOStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HOOStopLocation,zone,Emp_LU_Re,sizeTerm2,,8.202207807,Total employment - Residential zone,,,,,
HOOStopLocation,zone,Emp_LU_RC,sizeTerm2,,11.42737537,Total employment - Retail/Commercial zone,,,,,
HOOStopLocation,zone,Emp_LU_In,sizeTerm2,,7.291131416,Total employment - Industrial zone,,,,,
HOOStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HOOStopLocation,zone,Area_SqMi,sizeTerm2,,216.729,Area of zone (sq miles),,,,,
HOOStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
HSSStopLocation,zone,Acc_HE,nstop,,0,Accessibility to employment,,,,,
HSSStopLocation,zone,Acc_HP,nstop,,-2.72E-05,Accessibility to population,,,,,
HSSStopLocation,zone,Income,nstop,,0,Income (set to global average if no population),,,,,
HSSStopLocation,zone,x-meters,angle,y-meters,-0.00583027,Enclosed Angle,,,,,
HSSStopLocation,zone,,travelDisutility,nstopx,0.1872,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
HSSStopLocation,zone,,travelDisutility,originx,0,Travel disutility return to est. (DE) excluding first trip,,,,,
HSSStopLocation,zone,EmpDensCap,nstop,,-0.000028146,Employment density (jobs/miles^2),,,,,
HSSStopLocation,zone,PopDensCap,nstop,,0.000099926,Population density (people/miles^2),,,,,
HSSStopLocation,zone,,travelDisutility,nstop,0.2042,Travel disutility to next stop (OD),,,,,
HSSStopLocation,zone,TotEmp,sizeTerm1,,0.617774679,Beta for overall size term (total employment),,,,,
HSSStopLocation,zone,Pop,sizeTerm2,,0.050437562,Population,,,,,
HSSStopLocation,zone,CVM_IN,sizeTerm2,,5.189791792,Employment - IND,,,,,
HSSStopLocation,zone,CVM_WH,sizeTerm2,,1.22E-37,Employment - WH,,,,,
HSSStopLocation,zone,CVM_RE,sizeTerm2,,6.106630685,Employment - RE,,,,,
HSSStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HSSStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HSSStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HSSStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
HSSStopLocation,zone,Emp_LU_RC,sizeTerm2,,0,Total employment - Retail/Commercial zone,,,,,
HSSStopLocation,zone,Emp_LU_In,sizeTerm2,,0,Total employment - Industrial zone,,,,,
HSSStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HSSStopLocation,zone,Area_SqMi,sizeTerm2,,502.696,Area of zone (sq miles),,,,,
HSSStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
HGGStopLocation,zone,Acc_HE,nstop,,0,Accessibility to employment,,,,,
HGGStopLocation,zone,Acc_HP,nstop,,-3.14E-05,Accessibility to population,,,,,
HGGStopLocation,zone,Income,nstop,,-0.000016263,Income (set to global average if no population),,,,,
HGGStopLocation,zone,x-meters,angle,y-meters,-0.006772359,Enclosed Angle,,,,,
HGGStopLocation,zone,,travelDisutility,nstopx,0.0764,Add'l travel disutility to next stop (OD) excluding first trip,,,,,
HGGStopLocation,zone,,travelDisutility,originx,0.1092,Travel disutility return to est. (DE) excluding first trip,,,,,
HGGStopLocation,zone,EmpDensCap,nstop,,0.000015089,Employment density (jobs/miles^2),,,,,
HGGStopLocation,zone,PopDensCap,nstop,,0,Population density (people/miles^2),,,,,
HGGStopLocation,zone,,travelDisutility,nstop,0.213,Travel disutility to next stop (OD),,,,,
HGGStopLocation,zone,TotEmp,sizeTerm1,,0.587432873,Beta for overall size term (total employment),,,,,
HGGStopLocation,zone,Pop,sizeTerm2,,0,Population,,,,,
HGGStopLocation,zone,CVM_IN,sizeTerm2,,0.966596878,Employment - IND,,,,,
HGGStopLocation,zone,CVM_WH,sizeTerm2,,0,Employment - WH,,,,,
HGGStopLocation,zone,CVM_RE,sizeTerm2,,0,Employment - RE,,,,,
HGGStopLocation,zone,CVM_SV,sizeTerm2,,0,Employment - SE,,,,,
HGGStopLocation,zone,CVM_TH,sizeTerm2,,0,Employment - TH,,,,,
HGGStopLocation,zone,Emp_LU_Lo,sizeTerm2,,0,Total employment - Low density zone,,,,,
HGGStopLocation,zone,Emp_LU_Re,sizeTerm2,,0,Total employment - Residential zone,,,,,
HGGStopLocation,zone,Emp_LU_RC,sizeTerm2,,1.491318514,Total employment - Retail/Commercial zone,,,,,
HGGStopLocation,zone,Emp_LU_In,sizeTerm2,,1.62208968,Total employment - Industrial zone,,,,,
HGGStopLocation,zone,Emp_LU_EN,sizeTerm2,,0,Total employment - Employment Node zone,,,,,
HGGStopLocation,zone,Area_SqMi,sizeTerm2,,80.76,Area of zone (sq miles),,,,,
HGGStopLocation,zone,SqrtArea,sizeTerm2,,0,Square root of area,,,,,
LSOStopLocation,zone,1,travelDisutility,nstop,-0.6201,Trip length calibration adjustment,,,,,
LGOStopLocation,zone,1,travelDisutility,nstop,-0.6201,Trip length calibration adjustment,,,,,
LOOStopLocation,zone,1,travelDisutility,nstop,-0.6201,Trip length calibration adjustment,,,,,
LSSStopLocation,zone,1,travelDisutility,nstop,-0.6201,Trip length calibration adjustment,,,,,
LGGStopLocation,zone,1,travelDisutility,nstop,-0.6201,Trip length calibration adjustment,,,,,
ISOStopLocation,zone,1,travelDisutility,nstop,-0.0941,Trip length calibration adjustment,,,,,
IGOStopLocation,zone,1,travelDisutility,nstop,-0.0941,Trip length calibration adjustment,,,,,
IOOStopLocation,zone,1,travelDisutility,nstop,-0.0941,Trip length calibration adjustment,,,,,
ISSStopLocation,zone,1,travelDisutility,nstop,-0.0941,Trip length calibration adjustment,,,,,
IGGStopLocation,zone,1,travelDisutility,nstop,-0.0941,Trip length calibration adjustment,,,,,
MSOStopLocation,zone,1,travelDisutility,nstop,-0.1016,Trip length calibration adjustment,,,,,
MGOStopLocation,zone,1,travelDisutility,nstop,-0.1016,Trip length calibration adjustment,,,,,
MOOStopLocation,zone,1,travelDisutility,nstop,-0.1016,Trip length calibration adjustment,,,,,
MSSStopLocation,zone,1,travelDisutility,nstop,-0.1016,Trip length calibration adjustment,,,,,
MGGStopLocation,zone,1,travelDisutility,nstop,-0.1016,Trip length calibration adjustment,,,,,
